"","year","county_name","dhs_service_area","judicial_district","abuse_type","occurances","County_FIPS","State_FIPS","lat","long"
"5253",2015,"Franklin","2-Northern","2-Second JD","Physical Abuse",7,"069","19",42.7325458,-93.262473
"5254",2015,"Pottawattamie","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",319,"155","19",41.3366123,-95.5423935
"5255",2014,"Floyd","2-Northern","2-Second JD","Sexual Abuse",3,"067","19",43.0599208,-92.7890033
"5256",2013,"Linn","4-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",64,"113","19",42.0789478,-91.5989646
"5257",2014,"Page","1-Western","4-FourthJD","Physical Abuse",4,"145","19",40.7391444,-95.1501747
"5258",2013,"Emmet","1-Western","3-Third JD","Physical Abuse",2,"063","19",43.3780225,-94.6784803
"5259",2016,"Guthrie","1-Western","5-FifthJD","Sexual Abuse",2,"077","19",41.6837548,-94.501055
"5260",2014,"Johnson","4-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",22,"103","19",41.6715511,-91.5880849
"5261",2015,"Audubon","1-Western","4-FourthJD","Sexual Abuse",2,"009","19",41.6845893,-94.9058222
"5262",2016,"Cherokee","1-Western","3-Third JD","Physical Abuse",6,"035","19",42.7356226,-95.6238055
"5263",2013,"Worth","2-Northern","2-Second JD","Sexual Abuse",2,"195","19",43.3773984,-93.2608476
"5264",2015,"Monroe","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",9,"135","19",41.0297826,-92.8689877
"5265",2014,"Linn","4-Cedar Rapids","6-SixthJD","Exposure to Manufacturing of Meth",14,"113","19",42.0789478,-91.5989646
"5266",2016,"Appanoose","4-Cedar Rapids","8-Eigth JD","Sexual Abuse",6,"007","19",40.7431635,-92.8686104
"5267",2015,"Hardin","2-Northern","2-Second JD","Physical Abuse",16,"083","19",42.3838803,-93.2404025
"5268",2016,"Pottawattamie","1-Western","4-FourthJD","Physical Abuse",46,"155","19",41.3366123,-95.5423935
"5269",2015,"Marion","5-Des Moines","5-FifthJD","Sexual Abuse",8,"125","19",41.3344515,-93.0994367
"5270",2015,"Guthrie","1-Western","5-FifthJD","Physical Abuse",5,"077","19",41.6837548,-94.501055
"5271",2014,"OBrien","1-Western","3-Third JD","Sexual Abuse",2,"141","19",43.0837527,-95.6248784
"5272",2014,"Decatur","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",1,"053","19",40.7376827,-93.7862815
"5273",2015,"Polk","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",1486,"153","19",41.6855048,-93.5735335
"5274",2016,"Jones","4-Cedar Rapids","6-SixthJD","Physical Abuse",5,"105","19",42.1212397,-91.1314352
"5275",2016,"Adair","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",31,"001","19",41.3307464,-94.4709413
"5276",2016,"Butler","2-Northern","2-Second JD","Physical Abuse",9,"023","19",42.7315661,-92.7901934
"5277",2016,"Ida","1-Western","3-Third JD","Physical Abuse",1,"093","19",42.3868747,-95.5134962
"5278",2014,"Ringgold","5-Des Moines","5-FifthJD","Sexual Abuse",2,"159","19",40.7352023,-94.2439719
"5279",2016,"Marshall","2-Northern","2-Second JD","Sexual Abuse",6,"127","19",42.0358499,-92.9987706
"5280",2016,"Monona","1-Western","3-Third JD","Denial of Critical Care (Neglect)",39,"133","19",42.0516663,-95.9599235
"5281",2016,"Iowa","4-Cedar Rapids","6-SixthJD","Sexual Abuse",2,"095","19",41.6863229,-92.065524
"5282",2016,"Dubuque","3-Eastern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",100,"061","19",42.468832,-90.8824564
"5283",2016,"Audubon","1-Western","4-FourthJD","Sexual Abuse",2,"009","19",41.6845893,-94.9058222
"5284",2015,"Winnebago","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",1,"189","19",43.3775678,-93.7341955
"5285",2015,"Osceola","1-Western","3-Third JD","Denial of Critical Care (Neglect)",4,"143","19",43.3785704,-95.6236852
"5286",2014,"Louisa","3-Eastern","8-Eigth JD","Sexual Abuse",4,"115","19",41.2185073,-91.2596184
"5287",2016,"Woodbury","1-Western","3-Third JD","Denial of Critical Care (Neglect)",416,"193","19",42.3897169,-96.0447673
"5288",2016,"Muscatine","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",214,"139","19",41.4839221,-91.1127562
"5289",2015,"Tama","4-Cedar Rapids","6-SixthJD","Denial of Critical Care (Neglect)",107,"171","19",42.0798117,-92.5325425
"5290",2015,"Lee","3-Eastern","8-Eigth JD","Denial of Critical Care (Neglect)",280,"111","19",40.6419764,-91.479264
"5291",2015,"Keokuk","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",25,"107","19",41.336465,-92.1786426
"5292",2014,"Carroll","1-Western","2-Second JD","Sexual Abuse",7,"027","19",42.0362382,-94.8605593
"5293",2015,"Guthrie","1-Western","5-FifthJD","Denial of Critical Care (Neglect)",41,"077","19",41.6837548,-94.501055
"5294",2013,"Jasper","4-Cedar Rapids","5-FifthJD","Physical Abuse",16,"099","19",41.6860394,-93.053765
"5295",2015,"Clayton","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",7,"043","19",42.8447493,-91.3414328
"5296",2014,"Pocahontas","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",2,"151","19",42.7341351,-94.6787466
"5297",2013,"Cedar","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",50,"031","19",41.7723207,-91.1324125
"5298",2013,"Hamilton","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",6,"079","19",42.3837722,-93.7068085
"5299",2015,"Harrison","1-Western","4-FourthJD","Physical Abuse",4,"085","19",41.6828528,-95.8169209
"5300",2014,"Hamilton","2-Northern","2-Second JD","Sexual Abuse",7,"079","19",42.3837722,-93.7068085
"5301",2016,"Hardin","2-Northern","2-Second JD","Physical Abuse",5,"083","19",42.3838803,-93.2404025
"5302",2016,"Sac","1-Western","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",1,"161","19",42.3862604,-95.1053946
"5303",2015,"Wright","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",48,"197","19",42.7331189,-93.7351465
"5304",2013,"Clayton","2-Northern","1-First JD","Exposure to Manufacturing of Meth",6,"043","19",42.8447493,-91.3414328
"5305",2014,"Wapello","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",110,"179","19",41.0305845,-92.4094499
"5306",2013,"Webster","2-Northern","2-Second JD","Allows Access by Registered Sex Offender",7,"187","19",42.4279662,-94.1817881
"5307",2014,"Dallas","5-Des Moines","5-FifthJD","Allows Access by Registered Sex Offender",1,"049","19",41.6848862,-94.0397374
"5308",2014,"Jackson","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",29,"097","19",42.1717426,-90.5742294
"5309",2016,"Floyd","2-Northern","2-Second JD","Allows Access by Registered Sex Offender",1,"067","19",43.0599208,-92.7890033
"5310",2016,"Tama","4-Cedar Rapids","6-SixthJD","Sexual Abuse",7,"171","19",42.0798117,-92.5325425
"5311",2016,"Marion","5-Des Moines","5-FifthJD","Sexual Abuse",8,"125","19",41.3344515,-93.0994367
"5312",2013,"Hancock","2-Northern","2-Second JD","Sexual Abuse",1,"081","19",43.0818861,-93.7342723
"5313",2016,"Clarke","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",4,"039","19",41.0290323,-93.7851579
"5314",2016,"Harrison","1-Western","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",3,"085","19",41.6828528,-95.8169209
"5315",2013,"Delaware","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",7,"055","19",42.471211,-91.3673502
"5316",2013,"Hamilton","2-Northern","2-Second JD","Physical Abuse",8,"079","19",42.3837722,-93.7068085
"5317",2013,"Taylor","1-Western","5-FifthJD","Sexual Abuse",1,"173","19",40.7374324,-94.6964148
"5318",2013,"Marion","5-Des Moines","5-FifthJD","Physical Abuse",10,"125","19",41.3344515,-93.0994367
"5319",2016,"Cerro Gordo","2-Northern","2-Second JD","Allows Access by Registered Sex Offender",3,"033","19",43.0815577,-93.2608184
"5320",2013,"Floyd","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",10,"067","19",43.0599208,-92.7890033
"5321",2013,"Mills","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",48,"129","19",41.0334523,-95.6213267
"5322",2015,"Union","5-Des Moines","5-FifthJD","Sexual Abuse",7,"175","19",41.0277304,-94.2423792
"5323",2014,"Wayne","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",4,"185","19",40.7394702,-93.3273639
"5324",2013,"Calhoun","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",42,"025","19",42.3851848,-94.6404136
"5325",2015,"Lyon","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",1,"119","19",43.380497,-96.2102924
"5326",2015,"Delaware","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",2,"055","19",42.471211,-91.3673502
"5327",2015,"Woodbury","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",87,"193","19",42.3897169,-96.0447673
"5328",2013,"Muscatine","3-Eastern","7-Seventh JD","Sexual Abuse",14,"139","19",41.4839221,-91.1127562
"5329",2014,"Keokuk","4-Cedar Rapids","8-Eigth JD","Sexual Abuse",1,"107","19",41.336465,-92.1786426
"5330",2013,"Warren","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",11,"181","19",41.3343735,-93.5613594
"5331",2014,"Winneshiek","2-Northern","1-First JD","Physical Abuse",6,"191","19",43.2906746,-91.8437074
"5332",2013,"Lee","3-Eastern","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",31,"111","19",40.6419764,-91.479264
"5333",2014,"Dallas","5-Des Moines","5-FifthJD","Sexual Abuse",13,"049","19",41.6848862,-94.0397374
"5334",2013,"Sac","1-Western","2-Second JD","Exposure to Manufacturing of Meth",6,"161","19",42.3862604,-95.1053946
"5335",2015,"Crawford","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",3,"047","19",42.0372125,-95.3819678
"5336",2014,"Fayette","2-Northern","1-First JD","Physical Abuse",6,"065","19",42.8625919,-91.8443207
"5337",2016,"Osceola","1-Western","3-Third JD","Sexual Abuse",3,"143","19",43.3785704,-95.6236852
"5338",2014,"Lucas","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",4,"117","19",41.0293738,-93.3277207
"5339",2014,"Tama","4-Cedar Rapids","6-SixthJD","Sexual Abuse",3,"171","19",42.0798117,-92.5325425
"5340",2015,"Kossuth","1-Western","3-Third JD","Denial of Critical Care (Neglect)",23,"109","19",43.20413,-94.2067199
"5341",2015,"Scott","3-Eastern","7-Seventh JD","Allows Access by Registered Sex Offender",19,"163","19",41.6370978,-90.6232428
"5342",2013,"Cherokee","1-Western","3-Third JD","Physical Abuse",6,"035","19",42.7356226,-95.6238055
"5343",2016,"Buchanan","2-Northern","1-First JD","Denial of Critical Care (Neglect)",18,"019","19",42.4707777,-91.8378392
"5344",2013,"Wright","2-Northern","2-Second JD","Sexual Abuse",18,"197","19",42.7331189,-93.7351465
"5345",2015,"Jefferson","4-Cedar Rapids","8-Eigth JD","Physical Abuse",2,"101","19",41.0317596,-91.9488774
"5346",2016,"Jasper","4-Cedar Rapids","5-FifthJD","Sexual Abuse",3,"099","19",41.6860394,-93.053765
"5347",2014,"Greene","1-Western","2-Second JD","Sexual Abuse",7,"073","19",42.0362394,-94.3968356
"5348",2015,"Linn","4-Cedar Rapids","6-SixthJD","Physical Abuse",108,"113","19",42.0789478,-91.5989646
"5349",2015,"Story","5-Des Moines","2-Second JD","Mental Injury",1,"169","19",42.0362415,-93.4650448
"5350",2014,"Marshall","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",17,"127","19",42.0358499,-92.9987706
"5351",2016,"Winneshiek","2-Northern","1-First JD","Denial of Critical Care (Neglect)",21,"191","19",43.2906746,-91.8437074
"5352",2016,"Madison","5-Des Moines","5-FifthJD","Sexual Abuse",5,"121","19",41.3307142,-94.0155619
"5353",2015,"Jackson","3-Eastern","7-Seventh JD","Presence of Illegal Drugs in Child's System (PID)",5,"097","19",42.1717426,-90.5742294
"5354",2015,"Sac","1-Western","2-Second JD","Physical Abuse",8,"161","19",42.3862604,-95.1053946
"5355",2016,"Sioux","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",2,"167","19",43.0826174,-96.1778827
"5356",2014,"Dubuque","3-Eastern","1-First JD","Exposure to Manufacturing of Meth",3,"061","19",42.468832,-90.8824564
"5357",2015,"Dubuque","3-Eastern","1-First JD","Physical Abuse",27,"061","19",42.468832,-90.8824564
"5358",2015,"Story","5-Des Moines","2-Second JD","Allows Access by Registered Sex Offender",2,"169","19",42.0362415,-93.4650448
"5359",2014,"Union","5-Des Moines","5-FifthJD","Sexual Abuse",2,"175","19",41.0277304,-94.2423792
"5360",2014,"Webster","2-Northern","2-Second JD","Allows Access by Registered Sex Offender",6,"187","19",42.4279662,-94.1817881
"5361",2014,"Henry","3-Eastern","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",6,"087","19",40.9879383,-91.5445241
"5362",2014,"Madison","5-Des Moines","5-FifthJD","Physical Abuse",4,"121","19",41.3307142,-94.0155619
"5363",2014,"Pocahontas","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",24,"151","19",42.7341351,-94.6787466
"5364",2015,"Cedar","3-Eastern","7-Seventh JD","Presence of Illegal Drugs in Child's System (PID)",6,"031","19",41.7723207,-91.1324125
"5365",2015,"Davis","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",21,"051","19",40.7476891,-92.4097173
"5366",2015,"Clay","1-Western","3-Third JD","Physical Abuse",4,"041","19",43.0825804,-95.1509194
"5367",2016,"Boone","5-Des Moines","2-Second JD","Denial of Critical Care (Neglect)",107,"015","19",42.0365493,-93.931671
"5368",2013,"Pottawattamie","1-Western","4-FourthJD","Mental Injury",3,"155","19",41.3366123,-95.5423935
"5369",2015,"Page","1-Western","4-FourthJD","Physical Abuse",13,"145","19",40.7391444,-95.1501747
"5370",2016,"Washington","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",43,"183","19",41.335591,-91.7178676
"5371",2014,"Appanoose","4-Cedar Rapids","8-Eigth JD","Physical Abuse",4,"007","19",40.7431635,-92.8686104
"5372",2015,"Floyd","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",58,"067","19",43.0599208,-92.7890033
"5373",2014,"Shelby","1-Western","4-FourthJD","Physical Abuse",1,"165","19",41.6850926,-95.3102113
"5374",2016,"Lyon","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",2,"119","19",43.380497,-96.2102924
"5375",2016,"Adair","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",1,"001","19",41.3307464,-94.4709413
"5376",2014,"Jefferson","4-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",1,"101","19",41.0317596,-91.9488774
"5377",2014,"Black Hawk","2-Northern","1-First JD","Mental Injury",1,"013","19",42.4700957,-92.3088197
"5378",2014,"Decatur","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",31,"053","19",40.7376827,-93.7862815
"5379",2015,"Pocahontas","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",29,"151","19",42.7341351,-94.6787466
"5380",2014,"Boone","5-Des Moines","2-Second JD","Denial of Critical Care (Neglect)",65,"015","19",42.0365493,-93.931671
"5381",2015,"Marshall","2-Northern","2-Second JD","Sexual Abuse",9,"127","19",42.0358499,-92.9987706
"5382",2015,"Wayne","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",16,"185","19",40.7394702,-93.3273639
"5383",2015,"Adams","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",13,"003","19",41.0289839,-94.6991849
"5384",2013,"Jackson","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",124,"097","19",42.1717426,-90.5742294
"5385",2016,"Keokuk","4-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",1,"107","19",41.336465,-92.1786426
"5386",2013,"Clarke","5-Des Moines","5-FifthJD","Sexual Abuse",1,"039","19",41.0290323,-93.7851579
"5387",2013,"Clay","1-Western","3-Third JD","Denial of Critical Care (Neglect)",104,"041","19",43.0825804,-95.1509194
"5388",2016,"Black Hawk","2-Northern","1-First JD","Denial of Critical Care (Neglect)",377,"013","19",42.4700957,-92.3088197
"5389",2013,"Henry","3-Eastern","8-Eigth JD","Sexual Abuse",4,"087","19",40.9879383,-91.5445241
"5390",2013,"Muscatine","3-Eastern","7-Seventh JD","Physical Abuse",21,"139","19",41.4839221,-91.1127562
"5391",2016,"Montgomery","1-Western","4-FourthJD","Physical Abuse",5,"137","19",41.03014,-95.1563758
"5392",2013,"Clinton","3-Eastern","7-Seventh JD","Allows Access by Registered Sex Offender",1,"045","19",41.8980358,-90.5319724
"5393",2015,"Bremer","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",8,"017","19",42.7745873,-92.3180548
"5394",2013,"Ida","1-Western","3-Third JD","Sexual Abuse",3,"093","19",42.3868747,-95.5134962
"5395",2014,"Scott","3-Eastern","7-Seventh JD","Mental Injury",2,"163","19",41.6370978,-90.6232428
"5396",2013,"Palo Alto","1-Western","3-Third JD","Denial of Critical Care (Neglect)",43,"147","19",43.0820643,-94.6781371
"5397",2013,"Decatur","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",71,"053","19",40.7376827,-93.7862815
"5398",2016,"Calhoun","2-Northern","2-Second JD","Physical Abuse",11,"025","19",42.3851848,-94.6404136
"5399",2016,"Ringgold","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",2,"159","19",40.7352023,-94.2439719
"5400",2014,"Hardin","2-Northern","2-Second JD","Allows Access by Registered Sex Offender",1,"083","19",42.3838803,-93.2404025
"5401",2013,"Johnson","4-Cedar Rapids","6-SixthJD","Allows Access by Registered Sex Offender",1,"103","19",41.6715511,-91.5880849
"5402",2014,"Montgomery","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",54,"137","19",41.03014,-95.1563758
"5403",2013,"Pottawattamie","1-Western","4-FourthJD","Allows Access by Registered Sex Offender",17,"155","19",41.3366123,-95.5423935
"5404",2013,"Cerro Gordo","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",306,"033","19",43.0815577,-93.2608184
"5405",2014,"Buena Vista","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",7,"021","19",42.7354936,-95.151149
"5406",2016,"Des Moines","3-Eastern","8-Eigth JD","Sexual Abuse",10,"057","19",40.9231829,-91.1814707
"5407",2013,"Howard","2-Northern","1-First JD","Denial of Critical Care (Neglect)",35,"089","19",43.3567673,-92.3171989
"5408",2016,"Union","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",59,"175","19",41.0277304,-94.2423792
"5409",2013,"Webster","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",37,"187","19",42.4279662,-94.1817881
"5410",2014,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",46,"157","19",41.6864422,-92.5314684
"5411",2014,"Iowa","4-Cedar Rapids","6-SixthJD","Denial of Critical Care (Neglect)",11,"095","19",41.6863229,-92.065524
"5412",2014,"Henry","3-Eastern","8-Eigth JD","Exposure to Manufacturing of Meth",12,"087","19",40.9879383,-91.5445241
"5413",2015,"Polk","5-Des Moines","5-FifthJD","Sexual Abuse",102,"153","19",41.6855048,-93.5735335
"5414",2014,"Wright","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",1,"197","19",42.7331189,-93.7351465
"5415",2014,"Guthrie","1-Western","5-FifthJD","Denial of Critical Care (Neglect)",36,"077","19",41.6837548,-94.501055
"5416",2015,"Clarke","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",3,"039","19",41.0290323,-93.7851579
"5417",2015,"Fremont","1-Western","4-FourthJD","Sexual Abuse",2,"071","19",40.7455892,-95.6046765
"5418",2013,"Jefferson","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",79,"101","19",41.0317596,-91.9488774
"5419",2014,"Black Hawk","2-Northern","1-First JD","Denial of Critical Care (Neglect)",414,"013","19",42.4700957,-92.3088197
"5420",2015,"Henry","3-Eastern","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",2,"087","19",40.9879383,-91.5445241
"5421",2014,"Muscatine","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",124,"139","19",41.4839221,-91.1127562
"5422",2013,"Jones","4-Cedar Rapids","6-SixthJD","Sexual Abuse",2,"105","19",42.1212397,-91.1314352
"5423",2014,"Adair","5-Des Moines","5-FifthJD","Sexual Abuse",1,"001","19",41.3307464,-94.4709413
"5424",2014,"Pottawattamie","1-Western","4-FourthJD","Sexual Abuse",43,"155","19",41.3366123,-95.5423935
"5425",2016,"Sioux","1-Western","3-Third JD","Physical Abuse",12,"167","19",43.0826174,-96.1778827
"5426",2016,"Fayette","2-Northern","1-First JD","Denial of Critical Care (Neglect)",55,"065","19",42.8625919,-91.8443207
"5427",2013,"Clayton","2-Northern","1-First JD","Sexual Abuse",7,"043","19",42.8447493,-91.3414328
"5428",2015,"Black Hawk","2-Northern","1-First JD","Allows Access by Registered Sex Offender",11,"013","19",42.4700957,-92.3088197
"5429",2015,"Muscatine","3-Eastern","7-Seventh JD","Sexual Abuse",5,"139","19",41.4839221,-91.1127562
"5430",2014,"Union","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",1,"175","19",41.0277304,-94.2423792
"5431",2016,"Story","5-Des Moines","2-Second JD","Physical Abuse",42,"169","19",42.0362415,-93.4650448
"5432",2013,"Pocahontas","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",58,"151","19",42.7341351,-94.6787466
"5433",2016,"Wayne","5-Des Moines","5-FifthJD","Physical Abuse",2,"185","19",40.7394702,-93.3273639
"5434",2016,"Fayette","2-Northern","1-First JD","Allows Access by Registered Sex Offender",2,"065","19",42.8625919,-91.8443207
"5435",2014,"Scott","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",386,"163","19",41.6370978,-90.6232428
"5436",2015,"Calhoun","2-Northern","2-Second JD","Sexual Abuse",1,"025","19",42.3851848,-94.6404136
"5437",2015,"Allamakee","2-Northern","1-First JD","Physical Abuse",5,"005","19",43.2842838,-91.3780923
"5438",2014,"Hardin","2-Northern","2-Second JD","Sexual Abuse",6,"083","19",42.3838803,-93.2404025
"5439",2014,"Palo Alto","1-Western","3-Third JD","Physical Abuse",3,"147","19",43.0820643,-94.6781371
"5440",2014,"Harrison","1-Western","4-FourthJD","Physical Abuse",3,"085","19",41.6828528,-95.8169209
"5441",2013,"Polk","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",2217,"153","19",41.6855048,-93.5735335
"5442",2016,"Mills","1-Western","4-FourthJD","Sexual Abuse",4,"129","19",41.0334523,-95.6213267
"5443",2015,"Emmet","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",2,"063","19",43.3780225,-94.6784803
"5444",2016,"Franklin","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",5,"069","19",42.7325458,-93.262473
"5445",2013,"Dallas","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",16,"049","19",41.6848862,-94.0397374
"5446",2013,"Grundy","2-Northern","1-First JD","Denial of Critical Care (Neglect)",32,"075","19",42.4018651,-92.7914177
"5447",2016,"Mahaska","4-Cedar Rapids","8-Eigth JD","Sexual Abuse",6,"123","19",41.3352035,-92.6409094
"5448",2015,"Muscatine","3-Eastern","7-Seventh JD","Presence of Illegal Drugs in Child's System (PID)",24,"139","19",41.4839221,-91.1127562
"5449",2013,"Palo Alto","1-Western","3-Third JD","Sexual Abuse",1,"147","19",43.0820643,-94.6781371
"5450",2013,"Lee","3-Eastern","8-Eigth JD","Physical Abuse",31,"111","19",40.6419764,-91.479264
"5451",2016,"Allamakee","2-Northern","1-First JD","Denial of Critical Care (Neglect)",33,"005","19",43.2842838,-91.3780923
"5452",2015,"Webster","2-Northern","2-Second JD","Physical Abuse",13,"187","19",42.4279662,-94.1817881
"5453",2014,"Floyd","2-Northern","2-Second JD","Physical Abuse",10,"067","19",43.0599208,-92.7890033
"5454",2016,"Kossuth","1-Western","3-Third JD","Sexual Abuse",6,"109","19",43.20413,-94.2067199
"5455",2013,"Montgomery","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",125,"137","19",41.03014,-95.1563758
"5456",2013,"Chickasaw","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",3,"037","19",43.0600414,-92.3176637
"5457",2014,"Appanoose","4-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",6,"007","19",40.7431635,-92.8686104
"5458",2014,"Lee","3-Eastern","8-Eigth JD","Exposure to Manufacturing of Meth",10,"111","19",40.6419764,-91.479264
"5459",2016,"Hardin","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",68,"083","19",42.3838803,-93.2404025
"5460",2013,"Delaware","2-Northern","1-First JD","Denial of Critical Care (Neglect)",50,"055","19",42.471211,-91.3673502
"5461",2013,"Worth","2-Northern","2-Second JD","Physical Abuse",6,"195","19",43.3773984,-93.2608476
"5462",2015,"Palo Alto","1-Western","3-Third JD","Physical Abuse",3,"147","19",43.0820643,-94.6781371
"5463",2016,"Louisa","3-Eastern","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",12,"115","19",41.2185073,-91.2596184
"5464",2013,"Cass","1-Western","4-FourthJD","Sexual Abuse",2,"029","19",41.3314876,-94.9278266
"5465",2016,"Woodbury","1-Western","3-Third JD","Physical Abuse",66,"193","19",42.3897169,-96.0447673
"5466",2014,"Buena Vista","1-Western","3-Third JD","Sexual Abuse",6,"021","19",42.7354936,-95.151149
"5467",2015,"Delaware","2-Northern","1-First JD","Exposure to Manufacturing of Meth",6,"055","19",42.471211,-91.3673502
"5468",2013,"Winneshiek","2-Northern","1-First JD","Physical Abuse",2,"191","19",43.2906746,-91.8437074
"5469",2013,"Crawford","1-Western","3-Third JD","Physical Abuse",10,"047","19",42.0372125,-95.3819678
"5470",2014,"Hancock","2-Northern","2-Second JD","Sexual Abuse",2,"081","19",43.0818861,-93.7342723
"5471",2013,"Sac","1-Western","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",6,"161","19",42.3862604,-95.1053946
"5472",2016,"Benton","4-Cedar Rapids","6-SixthJD","Sexual Abuse",1,"011","19",42.0801864,-92.0656912
"5473",2016,"Des Moines","3-Eastern","8-Eigth JD","Mental Injury",1,"057","19",40.9231829,-91.1814707
"5474",2016,"Cass","1-Western","4-FourthJD","Sexual Abuse",4,"029","19",41.3314876,-94.9278266
"5475",2014,"Jasper","4-Cedar Rapids","5-FifthJD","Denial of Critical Care (Neglect)",114,"099","19",41.6860394,-93.053765
"5476",2014,"Warren","5-Des Moines","5-FifthJD","Sexual Abuse",6,"181","19",41.3343735,-93.5613594
"5477",2013,"Henry","3-Eastern","8-Eigth JD","Denial of Critical Care (Neglect)",139,"087","19",40.9879383,-91.5445241
"5478",2014,"Plymouth","1-Western","3-Third JD","Allows Access by Registered Sex Offender",3,"149","19",42.7378346,-96.2140431
"5479",2014,"Clinton","3-Eastern","7-Seventh JD","Sexual Abuse",14,"045","19",41.8980358,-90.5319724
